match_row_id,cusip,identifier_quality,match_status,year_end_holding_rows,disposal_rows,holding_schedule_sections,disposal_schedule_parts,issuer_or_description_sample,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,disposal_book_value_at_disposal_usd,disposal_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,first_disposal_date,last_disposal_date,top_purchaser_or_disposition_type,cash_back_signal,proof_use,boundary,next_action
CFAASCBCM-04911,38379R-N3-3,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-108 Z,4906274.000000,2790066.000000,136568.000000,2446.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04912,38379R-N7-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-105 B,7751144.000000,5634079.000000,21000.000000,252000.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04913,38379R-NS-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-29 D,3506528.000000,2348402.000000,105000.000000,1164.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04914,38379R-P7-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-106 AW,1960538.000000,1435339.000000,52537.000000,26997.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04915,38379R-PR-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-44 C,3962946.000000,3401817.000000,108000.000000,103545.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04916,38379R-RS-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-53 D,7051286.000000,5136483.000000,231852.000000,2513.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04917,38379R-RZ-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-54 B,2305256.000000,2079726.000000,63690.000000,9381.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04918,38379R-TJ-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-62 B,4882812.000000,3971329.000000,12959.000000,155512.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04919,38379R-WA-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2017-76 B,4264577.000000,3146379.000000,9496.000000,113953.000000,152499.000000,4187.000000,0.000000,2343.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04920,38379R-WZ-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-72 D,7259553.000000,5047165.000000,188425.000000,7428.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04921,38379R-YD-9,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-69 Z,3599662.000000,2320613.000000,8002.000000,94740.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04922,38379R-YR-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2017-70 C,14978600.000000,12932197.000000,39351.000000,472210.000000,236433.000000,11979.000000,0.000000,5238.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04923,38379R-ZG-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2017-89 B,4265062.000000,3594395.000000,11247.000000,134961.000000,1500300.000000,83055.000000,0.000000,13085.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04924,38379R-ZQ-9,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-90 B,1106870.000000,937547.000000,30525.000000,5170.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04925,38379U-AH-9,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2015-189 ZE,2780465.000000,2349698.000000,6915.000000,81652.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04926,38379U-EG-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2016-26 C,4747231.000000,4214529.000000,13347.000000,160160.000000,140972.000000,15597.000000,0.000000,2315.000000,12/01/2025,12/01/2025,"Paydown 140,972 140,972 117,104 125,374 15,597 15,597 140,972 2,315 02/16/2058",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04927,38379U-FK-7,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2016-30 Z,2123552.000000,1665581.000000,73744.000000,2074.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04928,38379U-FV-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2016-24 IO,111026.000000,95740.000000,2732.000000,32981.000000,12388.000000,0.000000,0.000000,-5028.000000,12/01/2025,12/01/2025,"Paydown 12,388 5,028 (",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04929,38379U-GF-7,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2016-22 C,3083013.000000,2097957.000000,97969.000000,2237.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04930,38379U-NE-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2016-45 B,4005632.000000,3622246.000000,128529.000000,2204.000000,80268.000000,5286.000000,0.000000,1311.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04931,38379U-NX-0,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2016-52 Z,1515432.000000,1134627.000000,3816.000000,45054.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04932,38379U-PN-0,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2016-59 E,2255001.000000,1785422.000000,77265.000000,5193.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04933,38379U-QX-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2016-65 C,4675650.000000,4204912.000000,152977.000000,12080.000000,196368.000000,16569.000000,0.000000,2135.000000,12/01/2025,12/01/2025,"Paydown 196,368 196,368 166,968 179,799 16,569 16,569 196,368 2,135 01/16/2058",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04934,38380J-BY-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2017-157 B,3195322.000000,2452766.000000,6885.000000,82619.000000,62055.000000,59951.000000,0.000000,62055.000000,12/01/2025,12/01/2025,"Paydown 62,055 62,055",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04935,38380J-CD-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2017-152 B,8440794.000000,7277022.000000,22240.000000,266875.000000,319113.000000,118083.000000,0.000000,153503.000000,12/01/2025,12/01/2025,"Paydown 319,113 319,113 284,681 302,385 16,728 16,728",disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04936,38380J-GJ-1,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Government National Mortgage A GNR 2017-171 E,3870975.000000,2742454.000000,7003241.000000,346318.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04937,38380L-C9-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2019-H15 IL,119981.000000,78669.000000,3803.000000,44717.000000,71524.000000,0.000000,0.000000,14167.000000,12/01/2025,12/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04938,38380L-VM-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Government National Mortgage A GNR 2019-H10 CI,700557.000000,542061.000000,10185225.000000,1240.000000,57666.000000,-18881734.000000,0.000000,5442662.000000,11/01/2025,11/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04939,38411L-AA-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,"Gracie Point Funding III, LLC A",18728025.000000,18728025.000000,1254931.000000,37186579.000000,14571310.000000,0.000000,0.000000,452994.000000,11/03/2025,11/03/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04940,384802-AB-0,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,WW Grainger Inc Senior Unsecured,3313900.000000,2712465.000000,138000.000000,3069000.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04941,384802-AC-8,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,WW Grainger Inc Senior Unsecured,6348574.000000,5236117.000000,247500.000000,6723750.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04942,384802-AD-6,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,WW Grainger Inc Senior Unsecured,17498462.000000,14782579.000000,735000.000000,17867500.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04943,38869A-AA-5,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Graphic Packaging Internationa SENIOR,2959710.000000,2995605.000000,142500.000000,3071250.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04944,38869A-AD-9,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 5,Graphic Packaging Internationa GRAPHIC PACKAGING INTERN 3.750% 02/01/30,0.000000,0.000000,0.000000,0.000000,4700650.000000,4613817.000000,0.000000,34375.000000,04/04/2025,04/04/2025,Goldman Sachs 09/03/2025 Morgan Stanley,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04945,390556-AQ-1,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Great Lakes CLO 2014-1 Ltd GRTLK 2014-1A CR 6.866% 10/15/29,0.000000,0.000000,0.000000,0.000000,2802705.000000,0.000000,0.000000,90702.000000,04/15/2025,04/15/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04946,390556-AS-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,2,Schedule D Part 1 Section 2,Schedule D Part 4,Great Lakes CLO 2014-1 Ltd GRTLK 2014-1A DR,979017.000000,979084.000000,85818.000000,1441253.000000,3086004.000000,0.000000,-104.000000,246989.000000,10/15/2025,11/19/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04947,39055T-AS-7,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,Great Lakes CLO 2015-1 Ltd GRTLK 2015-1A CR,3979800.000000,3980130.000000,288372.000000,2456498.000000,5369659.000000,13254.000000,0.000000,329637.000000,10/16/2025,10/16/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04948,39055T-AU-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,Great Lakes CLO 2015-1 Ltd GRTLK 2015-1A DR,11986574.000000,12009888.000000,1039722.000000,760492.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-04949,390578-AL-6,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Great Lakes CLO 2019-1 Ltd GRTLK 2019-1A AR 5.726% 07/15/31,0.000000,0.000000,0.000000,0.000000,3080725.000000,27357.000000,0.000000,71922.000000,03/06/2025,03/06/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04950,39121J-AE-0,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,2,Schedule D Part 1 Section 1,Schedule D Part 4,Great River Energy Secured,2316331.000000,2468364.000000,243560.000000,110927.000000,27145267.000000,24285034.000000,0.000000,1900582.000000,07/02/2025,10/03/2025,Various,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04951,39121J-AG-5,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4,Great River Energy 1ST MTG SER 2008A 7.233% 07/01/38,0.000000,0.000000,0.000000,0.000000,5669461.000000,4942980.000000,0.000000,467154.000000,07/01/2025,10/03/2025,Various,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04952,39121J-AH-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 1,Schedule D Part 5,Great River Energy 1ST MTG,3555775.000000,3574958.000000,80335.000000,343967.000000,2094000.000000,2077909.000000,0.000000,20577.000000,03/20/2025,03/20/2025,ALRe Corporate AAM 07/01/2025 Call 100 0000,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04953,39538B-AE-4,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR6 A3A ..,145391.000000,149580.000000,1605.000000,5586.000000,17157.000000,0.000000,0.000000,17157.000000,12/25/2025,12/25/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-04954,39538C-AH-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,GreenPoint Mortgage Funding Tr GPMF 2006-AR7 2A1 .. ..01/01/2025 . Paydown,0.000000,0.000000,0.000000,0.000000,1198.000000,0.000000,0.000000,1198.000000,01/01/2025,01/01/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-04955,39538R-AA-7,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4,GreenPoint MTA Trust 2005-AR1 GPMF 2005-AR1 A1 4.326% 06/25/45,0.000000,0.000000,0.000000,0.000000,3291991.000000,3093583.000000,0.000000,81637.000000,05/27/2025,05/28/2025,"Paydown 196,839 196,839 188,465 173,330 23,509 23,509 196,839 3,313 06/25/2045",disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
